transaction_id,company_name,date,amount,type,description
260,"Palacios, Becerra and Rodríguez S.A.S.",2022-05-29,568921.15,DEBIT,Ratione eligendi quis occaecati doloremque porro.
261,Ramírez LLC S.A.S.,2021-01-18,515533.98,CREDIT,Beatae necessitatibus odit sed magnam.
262,Reyes-Zambrano S.A.S.,2023-09-19,182839.92,CREDIT,Ipsa fuga eum.
263,Rodríguez-Martínez S.A.S.,2022-01-18,930547.22,CREDIT,Expedita ad ea commodi.
264,Gil-Salazar S.A.S.,2022-12-25,395728.62,DEBIT,Neque odit commodi voluptatum porro.
265,"Galvis, Ramírez and Angarita S.A.S.",2025-04-13,338537.06,CREDIT,Nostrum voluptas exercitationem numquam eligendi eum.
266,Reyes-Zambrano S.A.S.,2021-11-24,419877.57,CREDIT,Nam distinctio odit sapiente minus.
267,Gómez-Cardozo S.A.S.,2022-08-04,750243.97,CREDIT,Delectus nisi sequi doloremque atque cupiditate.
268,Posada-Peña S.A.S.,2022-01-21,31418.53,CREDIT,Voluptates quidem temporibus libero architecto.
269,"Pacheco, Velandia and Ávila S.A.S.",2023-06-23,726035.08,CREDIT,Possimus excepturi exercitationem.
270,"Buitrago, García and García S.A.S.",2020-10-06,876979.4,DEBIT,Ducimus odio quis sequi assumenda.
271,Rodríguez-Martínez S.A.S.,2023-08-23,475315.96,DEBIT,Illo consequuntur voluptatibus quibusdam possimus placeat.
272,"Pacheco, Velandia and Ávila S.A.S.",2021-09-19,690780.1,CREDIT,Modi accusantium quo inventore dignissimos.
273,"Gómez, Sanabria and Pulido S.A.S.",2021-09-11,176311.31,DEBIT,Voluptate dicta enim corporis illo.
274,Oviedo-Domínguez S.A.S.,2024-02-09,295878.47,DEBIT,Sed neque sint voluptatem doloribus.
275,Flórez Ltd S.A.S.,2024-06-26,654969.57,DEBIT,Nulla minus minus possimus repellendus.
276,"Galvis, Ramírez and Angarita S.A.S.",2023-12-09,656256.57,CREDIT,Aliquid perferendis temporibus quia qui occaecati.
277,Flórez Ltd S.A.S.,2025-05-15,635398.75,DEBIT,Ab aut quas qui ullam.
278,Mosquera-Medina S.A.S.,2022-12-21,200962.09,CREDIT,Sunt quasi ducimus libero voluptatibus voluptatum.
279,Durán-Bernal S.A.S.,2020-06-11,588938.83,DEBIT,Facilis fuga voluptatibus.
280,"Buitrago, García and García S.A.S.",2022-04-21,463314.04,CREDIT,Harum necessitatibus fugit.
281,Ramírez LLC S.A.S.,2023-10-09,560853.02,DEBIT,Molestias delectus eligendi asperiores soluta aspernatur.
282,Muñoz LLC S.A.S.,2024-07-31,515496.02,CREDIT,Id doloribus nostrum molestiae.
283,"Gómez, Sanabria and Pulido S.A.S.",2021-03-14,350978.48,DEBIT,Ipsam repudiandae nostrum placeat in at est.
284,Mosquera-Medina S.A.S.,2020-11-26,403768.09,DEBIT,Totam sit nam.
285,Rodríguez-Martínez S.A.S.,2020-11-10,321579.0,CREDIT,Voluptate rem hic at tempore veritatis.
286,"Buitrago, García and García S.A.S.",2021-08-14,827206.43,DEBIT,Rerum eos debitis.
287,"García, Castro and Rendón S.A.S.",2021-10-31,912341.65,CREDIT,Eum placeat sed totam quibusdam.
288,Reyes-Zambrano S.A.S.,2022-11-09,610154.87,CREDIT,Voluptatibus veritatis laborum earum vel earum quos.
289,"Reyes, Álvarez and Hernández S.A.S.",2020-12-10,849659.67,DEBIT,Molestias corrupti eveniet sunt.
290,Calderón and Sons S.A.S.,2024-02-09,720236.96,DEBIT,Tempora ducimus reiciendis.
291,Vargas-Álvarez S.A.S.,2020-08-28,97454.39,CREDIT,Cumque voluptas perferendis odio maxime dolorum.
292,Durán-Bernal S.A.S.,2020-10-16,298340.59,CREDIT,Alias tempora impedit voluptates labore fugiat.
293,"Palacios, Becerra and Rodríguez S.A.S.",2022-06-27,179582.79,CREDIT,Reiciendis officiis error.
294,Portilla-Palacios S.A.S.,2024-02-20,985380.53,DEBIT,Explicabo explicabo ut.
295,Mosquera-Medina S.A.S.,2023-04-16,768915.08,CREDIT,Nam delectus magnam nesciunt.
296,Rodríguez-Martínez S.A.S.,2021-02-22,592339.04,DEBIT,Commodi distinctio doloribus eveniet corrupti in.
297,Gil-Salazar S.A.S.,2020-12-03,724857.22,CREDIT,Repudiandae delectus assumenda.
298,Calderón and Sons S.A.S.,2023-12-15,174896.34,DEBIT,Quo quas ratione laboriosam amet amet.
299,González Inc S.A.S.,2025-05-04,277114.79,CREDIT,Numquam possimus odio.
300,Gómez-Cardozo S.A.S.,2022-12-06,669704.76,CREDIT,Facilis alias at aliquam nemo.
301,"Galvis, Ramírez and Angarita S.A.S.",2022-08-20,556958.15,CREDIT,Alias quaerat eius.
302,González Inc S.A.S.,2023-02-25,569554.36,CREDIT,Autem impedit tempore eos repellendus.
303,Mosquera-Medina S.A.S.,2020-07-21,782083.73,DEBIT,Dolorum neque natus.
304,Ramírez LLC S.A.S.,2024-08-31,758408.9,CREDIT,Placeat tempora voluptatum temporibus officiis.
305,Castro-Flórez S.A.S.,2023-05-08,618507.32,DEBIT,Cumque porro aliquam.
306,Reyes-Zambrano S.A.S.,2023-08-09,378291.24,DEBIT,Accusamus mollitia est quisquam voluptatibus provident.
307,Rodríguez-Martínez S.A.S.,2022-04-20,166414.89,CREDIT,Recusandae inventore fuga assumenda et incidunt.
308,Portilla-Palacios S.A.S.,2025-03-08,852038.26,CREDIT,Cumque itaque incidunt.
309,"Gómez, Sanabria and Pulido S.A.S.",2020-11-27,973865.68,DEBIT,Saepe doloremque adipisci facere dolore.
310,Rodríguez-Martínez S.A.S.,2022-09-20,385262.6,CREDIT,Quas saepe omnis optio.
311,Durán-Bernal S.A.S.,2024-04-17,804327.66,DEBIT,Odio provident enim.
312,Oviedo-Domínguez S.A.S.,2023-05-14,14342.35,CREDIT,Quae ducimus quibusdam veritatis ullam esse.
313,Gómez-Cardozo S.A.S.,2021-06-01,155475.36,CREDIT,Fugit unde earum.
314,Posada-Peña S.A.S.,2021-09-06,199371.57,CREDIT,Blanditiis voluptates provident cumque necessitatibus perferendis.
315,Muñoz LLC S.A.S.,2022-01-03,282802.88,CREDIT,Nisi sapiente tempore.
316,Oviedo-Domínguez S.A.S.,2021-05-25,927320.25,CREDIT,Unde quam illo.
317,Calderón and Sons S.A.S.,2024-08-17,956931.04,DEBIT,Eaque quasi a neque.
318,Muñoz LLC S.A.S.,2023-11-10,659911.55,DEBIT,Doloremque similique quidem quisquam perferendis at.
319,"Galvis, Ramírez and Angarita S.A.S.",2023-09-10,475131.49,DEBIT,Consequuntur dolore harum ipsam eveniet.
320,Gómez-Cardozo S.A.S.,2024-07-14,196283.66,CREDIT,Molestiae quae eius animi.
321,Calderón and Sons S.A.S.,2020-09-25,678473.66,DEBIT,Sunt suscipit doloribus.
322,Vargas-Álvarez S.A.S.,2022-06-17,409007.92,CREDIT,Modi laborum sapiente animi quos.
323,"García, Castro and Rendón S.A.S.",2023-01-19,877913.79,CREDIT,Nemo officia minus natus dolor minima.
324,Rodríguez-Martínez S.A.S.,2024-12-30,989251.32,CREDIT,Laborum ab reprehenderit.
325,Reyes-Zambrano S.A.S.,2025-02-17,547120.02,CREDIT,Tenetur quae delectus.
326,Gil-Salazar S.A.S.,2022-12-15,845214.29,DEBIT,Recusandae quas quisquam.
327,"Gómez, Sanabria and Pulido S.A.S.",2021-11-07,805609.35,CREDIT,Unde omnis adipisci quisquam deserunt.
328,Mosquera-Medina S.A.S.,2023-02-23,746581.2,DEBIT,Doloribus incidunt laboriosam facere voluptates sit.
329,Posada-Peña S.A.S.,2022-01-16,138234.41,CREDIT,Sapiente quos temporibus voluptatum.
330,Garcés-Buitrago S.A.S.,2022-04-25,753622.43,CREDIT,Ut eius corporis quia recusandae dicta.
331,"Buitrago, García and García S.A.S.",2023-05-09,875906.25,CREDIT,Neque quisquam libero dolores ut voluptate.
332,Portilla-Palacios S.A.S.,2023-03-25,816946.64,CREDIT,Enim quas dicta similique cumque pariatur.
333,"Reyes, Álvarez and Hernández S.A.S.",2024-01-18,746125.94,DEBIT,Nobis officia aliquam sed veniam itaque.
334,"Reyes, Álvarez and Hernández S.A.S.",2022-02-06,498257.76,CREDIT,Exercitationem reiciendis iusto quidem voluptas.
335,Gómez-Cardozo S.A.S.,2024-05-06,706701.1,CREDIT,Similique iusto eligendi maiores.
336,"Galvis, Ramírez and Angarita S.A.S.",2020-09-16,718766.84,CREDIT,Voluptatem enim voluptatem consequuntur iste deleniti debitis.
337,Reyes-Zambrano S.A.S.,2023-05-03,843230.04,DEBIT,Enim aliquid facere doloribus.
338,"Buitrago, García and García S.A.S.",2023-09-05,610678.37,CREDIT,Autem accusamus eaque.
339,"Galvis, Ramírez and Angarita S.A.S.",2021-08-09,206669.81,DEBIT,Repellendus voluptate esse quaerat cupiditate placeat.
340,"Palacios, Becerra and Rodríguez S.A.S.",2024-05-29,634008.38,DEBIT,Vero a ea blanditiis soluta ad.
341,Reyes-Zambrano S.A.S.,2023-11-12,577353.52,CREDIT,Totam dolor est ab.
342,Rodríguez-Martínez S.A.S.,2024-11-07,759329.34,DEBIT,Minus inventore quos libero.
343,"García, Castro and Rendón S.A.S.",2023-12-31,621389.64,CREDIT,Maxime mollitia reiciendis.
344,Reyes-Zambrano S.A.S.,2024-12-12,325954.42,DEBIT,Aspernatur reprehenderit iure id assumenda dolor.
345,Garcés-Buitrago S.A.S.,2020-12-10,738640.52,DEBIT,Possimus perspiciatis praesentium provident.
346,Vargas-Álvarez S.A.S.,2020-09-13,323289.51,DEBIT,Tempore consequuntur corrupti impedit.
347,Muñoz LLC S.A.S.,2023-04-27,134814.02,DEBIT,Similique ipsum laboriosam totam corporis voluptates.
348,"García, Castro and Rendón S.A.S.",2021-07-10,849184.44,CREDIT,Quia facere voluptatum modi.
349,Calderón and Sons S.A.S.,2021-11-24,506533.57,CREDIT,Animi maxime similique possimus quae.
350,"Palacios, Becerra and Rodríguez S.A.S.",2020-08-30,775241.69,CREDIT,Numquam laborum ducimus illum.
351,Vargas-Álvarez S.A.S.,2024-08-28,11128.74,CREDIT,Nesciunt itaque facilis.
352,Muñoz LLC S.A.S.,2022-03-27,406205.46,CREDIT,Dignissimos fugiat cumque.
353,"Pacheco, Velandia and Ávila S.A.S.",2022-01-31,536934.08,DEBIT,Hic aspernatur minima accusantium accusamus porro.
354,Rodríguez-Martínez S.A.S.,2022-07-01,627265.03,DEBIT,Natus molestiae fugit voluptatum deleniti.
355,Portilla-Palacios S.A.S.,2020-09-08,58430.42,CREDIT,Nobis ex expedita earum modi.
356,Oviedo-Domínguez S.A.S.,2022-03-31,749594.08,DEBIT,Repellendus tempore laboriosam est error perferendis.
357,Rodríguez-Martínez S.A.S.,2024-11-16,898725.68,DEBIT,Adipisci illo error expedita.
358,Reyes-Zambrano S.A.S.,2022-07-15,600896.75,DEBIT,Ut veritatis ipsa.
359,Castro-Flórez S.A.S.,2024-11-27,590721.32,DEBIT,Tempora nisi eos perferendis nam iure.
360,Ramírez LLC S.A.S.,2023-08-08,542123.52,DEBIT,Repellat quo perspiciatis laudantium animi.
361,Castro-Flórez S.A.S.,2021-08-11,497211.57,DEBIT,Assumenda explicabo voluptas deserunt.
362,Mosquera-Medina S.A.S.,2020-12-27,591367.91,DEBIT,Quisquam soluta adipisci fuga.
363,Vargas-Álvarez S.A.S.,2020-07-09,879929.21,CREDIT,Quisquam quia autem iste.
364,Posada-Peña S.A.S.,2022-08-01,77684.91,CREDIT,Itaque laboriosam consequatur quasi beatae.
365,Rodríguez-Martínez S.A.S.,2021-09-22,386113.12,DEBIT,Laudantium libero nostrum amet sequi quisquam totam.
366,Gil-Salazar S.A.S.,2022-08-09,988664.34,DEBIT,Totam vel adipisci quisquam aliquid.
367,Mosquera-Medina S.A.S.,2022-05-17,944980.36,CREDIT,Possimus tempora libero et laborum expedita.
368,Rodríguez-Martínez S.A.S.,2022-11-09,740575.86,CREDIT,Qui dolores officiis sit id consequuntur.
369,"Reyes, Álvarez and Hernández S.A.S.",2020-11-02,51790.76,DEBIT,Natus facere saepe doloribus.
370,Posada-Peña S.A.S.,2024-11-05,18475.08,CREDIT,Repudiandae non natus veritatis maxime beatae.
371,"Reyes, Álvarez and Hernández S.A.S.",2020-10-03,108652.12,DEBIT,Ullam itaque fugiat consectetur.
372,Vargas-Álvarez S.A.S.,2024-09-03,475035.14,CREDIT,Expedita porro labore voluptatibus.
373,"Palacios, Becerra and Rodríguez S.A.S.",2025-04-04,482515.45,DEBIT,Est quo similique.
374,Durán-Bernal S.A.S.,2020-11-26,606249.33,DEBIT,Assumenda aperiam eum perspiciatis eligendi.
375,"García, Castro and Rendón S.A.S.",2023-10-06,281292.85,DEBIT,Fuga cumque veritatis adipisci.
376,González Inc S.A.S.,2020-09-09,446201.33,CREDIT,Hic ullam aspernatur laudantium id.
377,"Buitrago, García and García S.A.S.",2021-06-11,462429.33,DEBIT,Sapiente expedita ut sequi sequi et.
378,"Pacheco, Velandia and Ávila S.A.S.",2024-08-25,421201.47,CREDIT,Illum ea quae dignissimos.
379,Ramírez LLC S.A.S.,2022-08-20,557375.64,CREDIT,Quasi rerum corrupti nihil quisquam vitae.
380,Posada-Peña S.A.S.,2021-02-25,159537.75,CREDIT,Quibusdam cum consectetur cupiditate iste.
381,Durán-Bernal S.A.S.,2021-07-06,726419.33,CREDIT,Asperiores rerum quas ipsam consectetur delectus.
382,González Inc S.A.S.,2021-06-05,80051.71,CREDIT,Blanditiis voluptatibus officiis.
383,Oviedo-Domínguez S.A.S.,2022-11-04,322340.97,DEBIT,Corporis voluptate dolore.
384,Posada-Peña S.A.S.,2024-07-10,40981.82,CREDIT,Praesentium nisi animi pariatur.
385,Calderón and Sons S.A.S.,2025-05-13,737861.95,CREDIT,Repellendus et nisi.
386,"García, Castro and Rendón S.A.S.",2023-08-29,999744.89,CREDIT,Veritatis odit magni culpa culpa quidem.
387,Gil-Salazar S.A.S.,2024-11-28,683694.34,DEBIT,Tempora debitis quasi aliquam non.
388,Mosquera-Medina S.A.S.,2020-12-02,231735.59,DEBIT,Veritatis veritatis quasi quam commodi in.
389,"Palacios, Becerra and Rodríguez S.A.S.",2024-01-18,985699.55,DEBIT,Accusamus vel iste.
390,"Galvis, Ramírez and Angarita S.A.S.",2023-04-13,706472.03,DEBIT,Tenetur labore deserunt.
391,"Buitrago, García and García S.A.S.",2023-10-20,907620.8,CREDIT,Optio id iste libero corrupti ad.
392,"Reyes, Álvarez and Hernández S.A.S.",2025-04-11,763960.05,DEBIT,Blanditiis assumenda quasi dolorum molestias tempore.
393,"Pacheco, Velandia and Ávila S.A.S.",2020-11-25,330789.03,CREDIT,Impedit quidem consequuntur.
394,"Pacheco, Velandia and Ávila S.A.S.",2022-08-16,142257.1,DEBIT,Error odit mollitia in cumque.
395,Mosquera-Medina S.A.S.,2025-05-14,396044.64,DEBIT,Enim ullam quae.
396,"Pacheco, Velandia and Ávila S.A.S.",2024-04-01,103904.09,CREDIT,Laudantium aspernatur enim.
397,"Gómez, Sanabria and Pulido S.A.S.",2021-08-02,458468.74,CREDIT,Ut pariatur sunt repudiandae.
398,"Pacheco, Velandia and Ávila S.A.S.",2023-10-25,550448.64,DEBIT,Architecto explicabo sunt dolores corporis.
399,Ramírez LLC S.A.S.,2023-08-21,901669.04,DEBIT,Mollitia perspiciatis iure.
400,Rodríguez-Martínez S.A.S.,2023-03-25,970091.9,DEBIT,Laudantium id suscipit.
401,Portilla-Palacios S.A.S.,2022-05-22,305123.28,CREDIT,Molestiae officia qui maxime.
402,Castro-Flórez S.A.S.,2024-09-05,160287.92,DEBIT,Mollitia vero quam animi cum.
403,Vargas-Álvarez S.A.S.,2025-03-19,900603.39,DEBIT,Libero accusantium corrupti nisi.
404,Gómez-Cardozo S.A.S.,2022-01-11,15424.53,DEBIT,Nam nihil sapiente voluptas accusantium suscipit.
405,"Palacios, Becerra and Rodríguez S.A.S.",2021-07-24,350184.3,CREDIT,Voluptatem animi temporibus beatae necessitatibus.
406,Flórez Ltd S.A.S.,2022-11-26,408965.84,CREDIT,Impedit voluptatum minus.
407,"Galvis, Ramírez and Angarita S.A.S.",2020-07-06,844550.44,CREDIT,Perspiciatis architecto tempora quia dolores.
408,Durán-Bernal S.A.S.,2022-07-07,123069.98,CREDIT,Voluptatibus rem inventore.
409,"Galvis, Ramírez and Angarita S.A.S.",2024-11-02,84686.26,CREDIT,Aspernatur fugiat quod ratione quos adipisci.
410,"Reyes, Álvarez and Hernández S.A.S.",2023-03-12,998611.52,DEBIT,Commodi quis recusandae sapiente quaerat ea.
411,"Reyes, Álvarez and Hernández S.A.S.",2022-01-30,549857.65,DEBIT,Consequuntur sit reiciendis nulla.
412,Reyes-Zambrano S.A.S.,2023-08-30,763818.59,CREDIT,Minus in harum quas.
413,Jaimes-Quintero S.A.S.,2023-06-11,493539.25,DEBIT,Explicabo aperiam debitis mollitia.
414,Flórez Ltd S.A.S.,2024-10-24,696029.66,DEBIT,Quam sunt cupiditate hic delectus.
415,"Galvis, Ramírez and Angarita S.A.S.",2020-07-29,831081.29,CREDIT,Pariatur eaque dolore nam mollitia error.
416,Rodríguez-Martínez S.A.S.,2023-11-27,692037.58,CREDIT,Incidunt excepturi alias exercitationem in.
417,Mosquera-Medina S.A.S.,2024-11-19,160784.51,CREDIT,Error consectetur quis.
418,Calderón and Sons S.A.S.,2021-03-26,711571.91,CREDIT,Fuga porro maxime.
419,Garcés-Buitrago S.A.S.,2021-11-24,592491.02,CREDIT,Sunt quae totam quaerat corrupti ipsum.
420,Gil-Salazar S.A.S.,2022-06-24,703853.77,CREDIT,Voluptas consequatur odit.
421,"Galvis, Ramírez and Angarita S.A.S.",2022-02-28,415775.58,CREDIT,Tempore cum possimus eveniet.
422,"Pacheco, Velandia and Ávila S.A.S.",2021-01-06,276236.81,DEBIT,A in laudantium sed hic sint.
423,Ramírez LLC S.A.S.,2023-01-09,67621.91,CREDIT,Nostrum facilis maxime nam.
424,"García, Castro and Rendón S.A.S.",2022-09-13,593778.86,DEBIT,Id nisi deleniti maxime nam voluptates.
425,Durán-Bernal S.A.S.,2023-09-20,563184.04,DEBIT,Eveniet provident blanditiis est maiores impedit.
426,Flórez Ltd S.A.S.,2025-01-07,601418.13,CREDIT,Blanditiis vero natus soluta magnam.
427,Muñoz LLC S.A.S.,2024-08-20,515040.02,DEBIT,Natus non officia.
428,Vargas-Álvarez S.A.S.,2021-11-08,612360.35,CREDIT,Culpa qui maxime impedit assumenda.
429,Ramírez LLC S.A.S.,2024-12-24,702385.86,CREDIT,Ipsa beatae voluptatem ea esse.
430,Gil-Salazar S.A.S.,2020-10-18,797071.92,CREDIT,Quo iste quaerat.
431,Portilla-Palacios S.A.S.,2024-05-31,303287.83,DEBIT,Vel soluta animi dolor officia.
432,Reyes-Zambrano S.A.S.,2020-09-22,433587.16,DEBIT,Itaque in quisquam perspiciatis veniam.
433,Ramírez LLC S.A.S.,2023-06-17,872925.15,CREDIT,Impedit porro ipsum officiis eligendi temporibus.
434,"Buitrago, García and García S.A.S.",2024-11-11,127087.44,DEBIT,Aut quo quibusdam optio eius deleniti.
435,"Galvis, Ramírez and Angarita S.A.S.",2021-12-21,237746.68,CREDIT,Doloribus sint earum quas ab.
436,Castro-Flórez S.A.S.,2025-03-16,915087.74,DEBIT,Magni explicabo animi tenetur sint.
437,"García, Castro and Rendón S.A.S.",2023-02-06,378140.53,DEBIT,Occaecati numquam voluptatum soluta.
438,González Inc S.A.S.,2023-10-28,759073.59,DEBIT,Iusto mollitia fuga magnam eum.
439,"Palacios, Becerra and Rodríguez S.A.S.",2021-03-11,25367.03,CREDIT,Iusto amet quidem necessitatibus inventore.
440,Ramírez LLC S.A.S.,2021-05-22,58947.58,CREDIT,Iure ullam quasi.
441,"García, Castro and Rendón S.A.S.",2024-03-22,14660.29,DEBIT,Nemo esse asperiores.
442,Gil-Salazar S.A.S.,2022-04-10,685281.75,DEBIT,Dolores porro quam fugiat.
443,Durán-Bernal S.A.S.,2021-05-02,910217.25,CREDIT,Ad vel inventore.
444,Gómez-Cardozo S.A.S.,2020-09-17,916056.74,DEBIT,Nostrum odio accusantium deserunt atque.
445,Jaimes-Quintero S.A.S.,2021-07-01,129879.92,DEBIT,Nulla corrupti sunt aperiam laboriosam.
446,González Inc S.A.S.,2023-01-03,886489.57,CREDIT,Voluptates perferendis est architecto eaque.
447,"Reyes, Álvarez and Hernández S.A.S.",2024-08-09,886538.23,CREDIT,Aliquid minus blanditiis.
448,"García, Castro and Rendón S.A.S.",2023-12-21,982600.19,DEBIT,Eaque eos itaque recusandae eveniet ex.
449,"Galvis, Ramírez and Angarita S.A.S.",2024-01-27,129932.83,CREDIT,Voluptates eius repellendus quam qui dolore.
450,Castro-Flórez S.A.S.,2021-02-06,378134.39,CREDIT,Id expedita laborum expedita ad.
451,"Gómez, Sanabria and Pulido S.A.S.",2022-10-20,19529.67,CREDIT,Maiores dolorem debitis ipsum harum.
452,"Galvis, Ramírez and Angarita S.A.S.",2023-11-02,542653.97,DEBIT,Qui quod dolores vel quae.
453,González Inc S.A.S.,2020-07-17,735566.66,CREDIT,Perferendis explicabo iusto quam earum.
454,Mosquera-Medina S.A.S.,2025-02-05,122832.26,CREDIT,Amet aspernatur earum minima distinctio vel.
455,Gil-Salazar S.A.S.,2020-08-24,521773.76,DEBIT,Atque modi officia harum.
456,Gil-Salazar S.A.S.,2021-11-07,313580.26,CREDIT,Id delectus ex nostrum minima.
457,Rodríguez-Martínez S.A.S.,2023-06-04,76083.95,DEBIT,Praesentium aliquid dignissimos nemo qui error.
458,Jaimes-Quintero S.A.S.,2021-04-03,816904.35,DEBIT,Aperiam fugit adipisci.
459,Vargas-Álvarez S.A.S.,2023-02-07,868750.8,CREDIT,Cupiditate soluta harum delectus occaecati non.
460,"García, Castro and Rendón S.A.S.",2024-08-29,505628.88,DEBIT,Accusantium amet neque doloribus.
461,Portilla-Palacios S.A.S.,2020-07-25,499784.61,CREDIT,Ex accusamus perspiciatis nemo hic at repudiandae.
462,Calderón and Sons S.A.S.,2021-04-01,281405.93,CREDIT,Aliquam dolore assumenda aspernatur eos.
463,"Reyes, Álvarez and Hernández S.A.S.",2022-07-09,156800.11,CREDIT,Cupiditate quod accusantium suscipit doloremque.
464,"García, Castro and Rendón S.A.S.",2020-08-05,188764.03,DEBIT,Rem omnis assumenda recusandae nostrum soluta.
465,Flórez Ltd S.A.S.,2024-01-28,27136.47,CREDIT,Fugiat similique omnis nam.
466,Jaimes-Quintero S.A.S.,2020-06-21,288956.06,CREDIT,Voluptas qui officia.
467,Portilla-Palacios S.A.S.,2021-03-21,209698.01,CREDIT,Et natus consectetur fugiat commodi.
468,"Gómez, Sanabria and Pulido S.A.S.",2022-03-22,300387.75,CREDIT,Ipsam rerum in nam.
469,Castro-Flórez S.A.S.,2020-10-25,562465.07,CREDIT,Ipsa quasi cupiditate harum.
470,Muñoz LLC S.A.S.,2021-05-18,410134.32,CREDIT,Placeat laboriosam consequatur modi impedit temporibus.
471,Mosquera-Medina S.A.S.,2025-01-29,792114.24,CREDIT,Illum labore velit.
472,Durán-Bernal S.A.S.,2020-09-05,705275.41,DEBIT,Aliquam repellat provident nulla.
473,"García, Castro and Rendón S.A.S.",2021-01-12,108988.1,CREDIT,Voluptates fugit fuga accusamus nobis rem.
474,Oviedo-Domínguez S.A.S.,2023-06-30,209853.43,CREDIT,Aut esse officia.
475,Castro-Flórez S.A.S.,2023-01-22,294983.03,DEBIT,Cumque neque hic adipisci voluptates natus.
476,Posada-Peña S.A.S.,2024-12-06,982180.85,CREDIT,Placeat natus aut temporibus expedita possimus.
477,Reyes-Zambrano S.A.S.,2022-09-02,967226.74,CREDIT,Nam eaque quia eos exercitationem.
478,Gómez-Cardozo S.A.S.,2024-05-24,994509.15,DEBIT,Nulla odio dolor esse nulla.
479,Rodríguez-Martínez S.A.S.,2020-10-25,947627.88,CREDIT,Sed optio facilis sit in maxime.
480,Muñoz LLC S.A.S.,2021-10-16,681981.75,DEBIT,Distinctio ratione autem et odit dolores.
481,"Galvis, Ramírez and Angarita S.A.S.",2021-02-10,124911.68,CREDIT,Nihil officia provident explicabo.
482,Castro-Flórez S.A.S.,2022-08-14,6863.15,DEBIT,Rerum soluta culpa adipisci.
483,Flórez Ltd S.A.S.,2020-12-22,259667.53,DEBIT,Adipisci facere inventore voluptatem consequuntur.
484,"Buitrago, García and García S.A.S.",2022-10-18,677636.15,DEBIT,Sunt porro dolor.
